NDC	MAPB_id	drug_id	MAPB_name	drug_name	new_sort
49348098053	d00170	d00170	aspirin	aspirin	26
49348098115	d00170	d00170	aspirin	aspirin	26
49483001110	d00170	d00170	aspirin	aspirin	26
49483022106	d00321	d00321	nitroglycerin	nitroglycerin	234
49483022110	d00321	d00321	nitroglycerin	nitroglycerin	234
49483022310	d00321	d00321	nitroglycerin	nitroglycerin	234
49483033110	d00170	d00170	aspirin	aspirin	26
49483033463	d00170	d00170	aspirin	aspirin	26
49483038712	d00170	d00170	aspirin	aspirin	26
49483048110	d00170	d00170	aspirin	aspirin	26
49483048112	d00170	d00170	aspirin	aspirin	26
49692090377	d00170	d00170	aspirin	aspirin	26
49702020613	d04376	d05354	abacavir	abacavir-lamivudine	1
49702021718	d04376	d04727	abacavir	abacavir/lamivudine/zidovudine	1
49702022118	d04376	d04376	abacavir	abacavir	1
49702022248	d04376	d04376	abacavir	abacavir	1
49702022318	d06852	d06852	maraviroc	maraviroc	204
49702022418	d06852	d06852	maraviroc	maraviroc	204
49702022613	d08117	d08117	dolutegravir	dolutegravir	99
49702022713	d08117	d08117	dolutegravir	dolutegravir	99
49702022813	d08117	d08117	dolutegravir	dolutegravir	99
49702023113	d04376	d08284	abacavir	abacavir/dolutegravir/lamivudine	1
49702023113	d08117	d08284	dolutegravir	abacavir/dolutegravir/lamivudine	99
49702024213	d08117	d08680	dolutegravir	dolutegravir-rilpivirine	99
49708014501	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
49708014601	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
49708015307	d00366	d00366	quinine	quinine	284
49708041988	d00170	d03430	aspirin	aspirin/caffeine/dihydrocodeine	26
49730011130	d00321	d00321	nitroglycerin	nitroglycerin	234
49730011230	d00321	d00321	nitroglycerin	nitroglycerin	234
49730011330	d00321	d00321	nitroglycerin	nitroglycerin	234
49884000702	d00170	d04497	aspirin	aspirin-dipyridamole	26
49884003401	d00859	d00859	meclizine	meclizine	205
49884003410	d00859	d00859	meclizine	meclizine	205
49884003501	d00859	d00859	meclizine	meclizine	205
49884003510	d00859	d00859	meclizine	meclizine	205
49884005401	d00259	d00259	imipramine	imipramine	168
49884005410	d00259	d00259	imipramine	imipramine	168
49884005501	d00259	d00259	imipramine	imipramine	168
49884005510	d00259	d00259	imipramine	imipramine	168
49884005601	d00259	d00259	imipramine	imipramine	168
49884005610	d00259	d00259	imipramine	imipramine	168
49884009902	d00358	d00358	propafenone	propafenone	280
49884011302	d00358	d00358	propafenone	propafenone	280
49884011309	d00358	d00358	propafenone	propafenone	280
49884013601	d00329	d00329	oxycodone	oxycodone	250
49884013701	d00329	d00329	oxycodone	oxycodone	250
49884013801	d00329	d00329	oxycodone	oxycodone	250
49884017004	d04070	d04070	sodium phenylbutyrate	sodium phenylbutyrate	312
49884019701	d00329	d00329	oxycodone	oxycodone	250
49884021002	d00358	d00358	propafenone	propafenone	280
49884021009	d00358	d00358	propafenone	propafenone	280
49884021102	d00358	d00358	propafenone	propafenone	280
49884021109	d00358	d00358	propafenone	propafenone	280
49884021701	d00217	d00217	doxepin	doxepin	102
49884021801	d00217	d00217	doxepin	doxepin	102
49884021901	d00217	d00217	doxepin	doxepin	102
49884022001	d00217	d00217	doxepin	doxepin	102
49884022101	d00217	d00217	doxepin	doxepin	102
49884022201	d00217	d00217	doxepin	doxepin	102
49884022203	d00217	d00217	doxepin	doxepin	102
49884022205	d00217	d00217	doxepin	doxepin	102
49884023209	d04099	d04099	donepezil	donepezil	101
49884023211	d04099	d04099	donepezil	donepezil	101
49884025011	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
49884025111	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
49884025211	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
49884025311	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
49884026209	d04851	d04851	rosuvastatin	rosuvastatin	299
49884026811	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
49884026911	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
49884027711	d00236	d04917	fluoxetine	fluoxetine-olanzapine	142
49884033501	d00236	d00236	fluoxetine	fluoxetine	142
49884033511	d00236	d00236	fluoxetine	fluoxetine	142
49884033601	d00236	d00236	fluoxetine	fluoxetine	142
49884033611	d00236	d00236	fluoxetine	fluoxetine	142
49884034701	d00898	d00898	pimozide	pimozide	267
49884034801	d00898	d00898	pimozide	pimozide	267
49884040401	d00134	d00134	metoprolol	metoprolol	214
49884040410	d00134	d00134	metoprolol	metoprolol	214
49884040501	d00134	d00134	metoprolol	metoprolol	214
49884040510	d00134	d00134	metoprolol	metoprolol	214
49884040601	d00134	d00134	metoprolol	metoprolol	214
49884040610	d00134	d00134	metoprolol	metoprolol	214
49884040701	d00134	d00134	metoprolol	metoprolol	214
49884040710	d00134	d00134	metoprolol	metoprolol	214
49884045511	d00325	d05770	omeprazole	omeprazole-sodium bicarbonate	245
49884046811	d00236	d00236	fluoxetine	fluoxetine	142
49884053411	d04378	d04378	modafinil	modafinil	221
49884053509	d04378	d04378	modafinil	modafinil	221
49884053511	d04378	d04378	modafinil	modafinil	221
49884068501	d00298	d00298	metoclopramide	metoclopramide	213
49884068505	d00298	d00298	metoclopramide	metoclopramide	213
49884068901	d00298	d00298	metoclopramide	metoclopramide	213
49884068905	d00298	d00298	metoclopramide	metoclopramide	213
49884073401	d00236	d00236	fluoxetine	fluoxetine	142
49884073411	d00236	d00236	fluoxetine	fluoxetine	142
49884073501	d00236	d00236	fluoxetine	fluoxetine	142
49884073510	d00236	d00236	fluoxetine	fluoxetine	142
49884074501	d00246	d00246	glipizide	glipizide	157
49884074505	d00246	d00246	glipizide	glipizide	157
49884074601	d00246	d00246	glipizide	glipizide	157
49884074605	d00246	d00246	glipizide	glipizide	157
49884075313	d00240	d00240	flutamide	flutamide	145
49884082111	d03826	d03826	tramadol	tramadol	347
49884082211	d03826	d03826	tramadol	tramadol	347
49884082311	d03826	d03826	tramadol	tramadol	347
49884082501	d00134	d00134	metoprolol	metoprolol	214
49884082510	d00134	d00134	metoprolol	metoprolol	214
49884082601	d00134	d00134	metoprolol	metoprolol	214
49884082610	d00134	d00134	metoprolol	metoprolol	214
49884082701	d00134	d00134	metoprolol	metoprolol	214
49884082710	d00134	d00134	metoprolol	metoprolol	214
49884082801	d00134	d00134	metoprolol	metoprolol	214
49884082810	d00134	d00134	metoprolol	metoprolol	214
49884086702	d00866	d00866	dronabinol	dronabinol	103
49884086802	d00866	d00866	dronabinol	dronabinol	103
49884086902	d00866	d00866	dronabinol	dronabinol	103
49884087201	d00236	d00236	fluoxetine	fluoxetine	142
49884087205	d00236	d00236	fluoxetine	fluoxetine	142
49884087211	d00236	d00236	fluoxetine	fluoxetine	142
49884094601	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
49884094601	d03826	d04766	tramadol	acetaminophen-tramadol	347
49884094605	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
49884094605	d03826	d04766	tramadol	acetaminophen-tramadol	347
49909000530	d00236	d00236	fluoxetine	fluoxetine	142
49938010101	d00098	d00098	dapsone	dapsone	80
49938010130	d00098	d00098	dapsone	dapsone	80
49938010201	d00098	d00098	dapsone	dapsone	80
49938010230	d00098	d00098	dapsone	dapsone	80
49999002230	d03826	d03826	tramadol	tramadol	347
49999007706	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
49999033400	d00011	d00011	ciprofloxacin	ciprofloxacin	66
49999048430	d00134	d00134	metoprolol	metoprolol	214
49999063630	d04827	d04827	atomoxetine	atomoxetine	29
49999064960	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
49999067514	d00112	d00112	nitrofurantoin	nitrofurantoin	233
49999086130	d00880	d00880	sertraline	sertraline	303
50102012001	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102012003	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102012010	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102012048	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102012801	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50102012803	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50102013001	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102013003	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102013010	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102013048	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102013090	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102015401	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
50102015403	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
50102022021	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102022023	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102022823	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50102023021	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102023023	d00229	d03242	ethinyl estradiol	ethinyl estradiol-levonorgestrel	381
50102023113	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50102023311	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50102023313	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50102023511	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50102023513	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50102025423	d00229	d03782	ethinyl estradiol	desogestrel-ethinyl estradiol	381
50111064701	d00236	d00236	fluoxetine	fluoxetine	142
50111064702	d00236	d00236	fluoxetine	fluoxetine	142
50111064703	d00236	d00236	fluoxetine	fluoxetine	142
50111064801	d00236	d00236	fluoxetine	fluoxetine	142
50111064802	d00236	d00236	fluoxetine	fluoxetine	142
50111064803	d00236	d00236	fluoxetine	fluoxetine	142
50111064844	d00236	d00236	fluoxetine	fluoxetine	142
50111085201	d00083	d00083	valproic acid	valproic acid	358
50242005121	d04255	d04255	rituximab	rituximab	296
50242005306	d04255	d04255	rituximab	rituximab	296
50242006201	d05412	d05412	erlotinib	erlotinib	123
50242006301	d05412	d05412	erlotinib	erlotinib	123
50242006401	d05412	d05412	erlotinib	erlotinib	123
50242008701	d08069	d08069	ado-trastuzumab emtansine	ado-trastuzumab emtansine	350
50242008801	d08069	d08069	ado-trastuzumab emtansine	ado-trastuzumab emtansine	350
50242009001	d07798	d07798	vemurafenib	vemurafenib	362
50242013001	d08405	d08405	alectinib	alectinib	9
50242013201	d04357	d04357	trastuzumab	trastuzumab	349
50242013468	d04357	d04357	trastuzumab	trastuzumab	349
50242071701	d08396	d08396	cobimetinib	cobimetinib	73
50242091701	d08438	d08438	atezolizumab	atezolizumab	28
50268006415	d00023	d00023	allopurinol	allopurinol	12
50268031112	d04286	d04286	fenofibrate	fenofibrate	135
50268033415	d00236	d00236	fluoxetine	fluoxetine	142
50268033515	d00236	d00236	fluoxetine	fluoxetine	142
50268040215	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
50268051315	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
50268051415	d03821	d03830	losartan	hydrochlorothiazide-losartan	201
50268051615	d03821	d03821	losartan	losartan	201
50268051815	d03821	d03821	losartan	losartan	201
50268052515	d04532	d04532	meloxicam	meloxicam	207
50268061915	d00325	d00325	omeprazole	omeprazole	245
50268063615	d04514	d04514	pantoprazole	pantoprazole	256
50268063915	d04514	d04514	pantoprazole	pantoprazole	256
50268071215	d00746	d00746	simvastatin	simvastatin	307
50268071415	d00746	d00746	simvastatin	simvastatin	307
50268071515	d00746	d00746	simvastatin	simvastatin	307
50268072815	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
50268080115	d03181	d03181	venlafaxine	venlafaxine	364
50383007906	d00012	d03423	codeine	acetaminophen-codeine	74
50383007906	d00049	d03423	acetaminophen	acetaminophen-codeine	4
50383007916	d00012	d03423	codeine	acetaminophen-codeine	74
50383007916	d00049	d03423	acetaminophen	acetaminophen-codeine	4
50383008704	d00012	d03393	codeine	codeine-guaifenesin	74
50383008712	d00012	d03393	codeine	codeine-guaifenesin	74
50383008716	d00012	d03393	codeine	codeine-guaifenesin	74
50383079216	d00083	d00083	valproic acid	valproic acid	358
50383080316	d00207	d03360	dextromethorphan	dextromethorphan-promethazine	93
50383080416	d00012	d03357	codeine	codeine-promethazine	74
50383080504	d00012	d03364	codeine	codeine/phenylephrine/promethazine	74
50383080516	d00012	d03364	codeine	codeine/phenylephrine/promethazine	74
50383082316	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
50383082416	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
50383082421	d00119	d00124	sulfamethoxazole	sulfamethoxazole-trimethoprim	382
50383095910	d00875	d00875	protriptyline	protriptyline	282
50383096010	d00875	d00875	protriptyline	protriptyline	282
50383096134	d00329	d00329	oxycodone	oxycodone	250
50383096430	d00329	d00329	oxycodone	oxycodone	250
50419017103	d07913	d07913	regorafenib	regorafenib	291
50419040203	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
50419040303	d00229	d07697	ethinyl estradiol	drospirenone/ethinyl estradiol/levomefolate	381
50419040503	d00229	d04760	ethinyl estradiol	drospirenone-ethinyl estradiol	381
50419040703	d00229	d07697	ethinyl estradiol	drospirenone/ethinyl estradiol/levomefolate	381
50419053001	d04500	d04500	moxifloxacin	moxifloxacin	223
50419075401	d00011	d00011	ciprofloxacin	ciprofloxacin	66
50419075801	d00011	d00011	ciprofloxacin	ciprofloxacin	66
50419077301	d00011	d00011	ciprofloxacin	ciprofloxacin	66
50419077701	d00011	d00011	ciprofloxacin	ciprofloxacin	66
50419078801	d00011	d00011	ciprofloxacin	ciprofloxacin	66
50428126148	d00170	d00170	aspirin	aspirin	26
50428140897	d00170	d00170	aspirin	aspirin	26
50428152314	d00170	d00170	aspirin	aspirin	26
50428230268	d00170	d00170	aspirin	aspirin	26
50428232553	d00426	d00426	ascorbic acid	ascorbic acid	380
50428271255	d00170	d00170	aspirin	aspirin	26
50428271531	d00170	d00170	aspirin	aspirin	26
50428299476	d00170	d00170	aspirin	aspirin	26
50428299483	d00170	d00170	aspirin	aspirin	26
50428419423	d00170	d00170	aspirin	aspirin	26
50428451300	d00325	d00325	omeprazole	omeprazole	245
50428451301	d00325	d00325	omeprazole	omeprazole	245
50428451305	d00325	d00325	omeprazole	omeprazole	245
50428458871	d00170	d00170	aspirin	aspirin	26
50428477047	d00207	d03400	dextromethorphan	dextromethorphan-guaifenesin	93
50458017606	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50458017615	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50458017806	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50458017815	d00229	d03238	ethinyl estradiol	ethinyl estradiol-norethindrone	381
50458019106	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50458019115	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50458019706	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50458019715	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50458025106	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50458025115	d00229	d03781	ethinyl estradiol	ethinyl estradiol-norgestimate	381
50458038830	d04750	d04750	galantamine	galantamine	151
50458051360	d00012	d03423	codeine	acetaminophen-codeine	74
50458051360	d00049	d03423	acetaminophen	acetaminophen-codeine	4
50458051560	d00012	d03423	codeine	acetaminophen-codeine	74
50458051560	d00049	d03423	acetaminophen	acetaminophen-codeine	4
50458065010	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
50458065010	d03826	d04766	tramadol	acetaminophen-tramadol	347
50458065060	d00049	d04766	acetaminophen	acetaminophen-tramadol	4
50458065060	d03826	d04766	tramadol	acetaminophen-tramadol	347
50458065730	d03826	d03826	tramadol	tramadol	347
50458065960	d03826	d03826	tramadol	tramadol	347
50474037066	d08414	d08414	brivaracetam	brivaracetam	45
50474047009	d08414	d08414	brivaracetam	brivaracetam	45
50474047066	d08414	d08414	brivaracetam	brivaracetam	45
50474057009	d08414	d08414	brivaracetam	brivaracetam	45
50474057066	d08414	d08414	brivaracetam	brivaracetam	45
50474067066	d08414	d08414	brivaracetam	brivaracetam	45
50474077009	d08414	d08414	brivaracetam	brivaracetam	45
50474077066	d08414	d08414	brivaracetam	brivaracetam	45
50474087015	d08414	d08414	brivaracetam	brivaracetam	45
50474093001	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
50474093201	d00049	d03428	acetaminophen	acetaminophen-hydrocodone	4
50580049660	d00049	d00049	acetaminophen	acetaminophen	4
50742010701	d00134	d00134	metoprolol	metoprolol	214
50742010705	d00134	d00134	metoprolol	metoprolol	214
50742010801	d00134	d00134	metoprolol	metoprolol	214
50742010810	d00134	d00134	metoprolol	metoprolol	214
50742010901	d00134	d00134	metoprolol	metoprolol	214
50742010910	d00134	d00134	metoprolol	metoprolol	214
50742013501	d00023	d00023	allopurinol	allopurinol	12
50742013510	d00023	d00023	allopurinol	allopurinol	12
50742013601	d00023	d00023	allopurinol	allopurinol	12
50742013605	d00023	d00023	allopurinol	allopurinol	12
50742013910	d00746	d00746	simvastatin	simvastatin	307
50742015230	d04378	d04378	modafinil	modafinil	221
50742015290	d04378	d04378	modafinil	modafinil	221
50742015330	d04378	d04378	modafinil	modafinil	221
50742015390	d04378	d04378	modafinil	modafinil	221
50742023830	d00366	d00366	quinine	quinine	284
50742040205	d04026	d04026	irinotecan	irinotecan	174
50742051430	d00321	d00321	nitroglycerin	nitroglycerin	234
50742051530	d00321	d00321	nitroglycerin	nitroglycerin	234
50742051830	d00321	d00321	nitroglycerin	nitroglycerin	234
50742061501	d00134	d00134	metoprolol	metoprolol	214
50742061505	d00134	d00134	metoprolol	metoprolol	214
50742061510	d00134	d00134	metoprolol	metoprolol	214
